actor_account,login_count,playtime,level,playtime_per_day,abyss_level,sit,teleport,reborn,social_deal,sit_per_day,portal_use_per_day,teleport_per_day,party_time,sit_per_playtime,pk_per_playtime,npk_per_playtime,partytime_per_playtime,teleport_per_playtime,social_deal_per_playtime,playtime_per_login,reborn_per_login,sit_per_leveling,playtime_per_quest,class
1734797,20.0,94956.0,34.0,10550.666666666666,0.0,35.0,55.0,24.0,6.0,3.888888888888889,0.0,6.111111111111111,2616.0,0.00036859176881924257,0.0,0.0002843422216605586,0.027549601920889673,0.0005792156367159526,6.318716036901302e-05,4747.8,1.2,1.0294117647058822,94956.0,0
1734934,10.0,64452.0,24.0,10742.0,0.0,3.0,95.0,0.0,62.0,0.5,0.0,15.833333333333334,0.0,4.654626698938745e-05,0.0,0.0,0.0,0.0014739651213306027,0.0009619561844473407,6445.2,0.0,0.125,393.0,0
1735454,14.0,815830.0,50.0,81583.0,365.0,1.0,172.0,625.0,0.0,0.1,0.0,17.2,0.0,1.2257455597367098e-06,0.0007366730814017626,0.0,0.0,0.0002108282362747141,0.0,58273.57142857143,44.642857142857146,0.02,0.0,0
1735997,119.0,261849.0,44.0,29094.333333333332,0.0,428.0,241.0,61.0,75.0,47.55555555555556,0.0,26.77777777777778,54623.0,0.0016345298244408036,4.200894408609542e-05,0.00025205366451657254,0.2086049593467991,0.0009203777749771815,0.0002864246187688324,2200.4117647058824,0.5126050420168067,9.727272727272727,2014.2230769230769,0
1736647,53.0,49815.0,50.0,8302.5,0.0,0.0,2.0,0.0,198.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4.014854963364448e-05,0.003974706413730804,939.9056603773585,0.0,0.0,7116.428571428572,0
1736691,3.0,10937.0,7.0,5468.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001828655024229679,0.0,3645.6666666666665,0.0,0.0,1367.125,0
1736697,3.0,29972.0,44.0,14986.0,0.0,145.0,37.0,18.0,2.0,72.5,0.0,18.5,0.0,0.004837848658748165,6.672894701721607e-05,0.0007006539436807687,0.0,0.0012344855198184973,6.672894701721607e-05,9990.666666666666,6.0,3.2954545454545454,2724.7272727272725,0
1736754,81.0,780505.0,50.0,78050.5,0.0,260.0,283.0,112.0,79.0,26.0,0.0,28.3,25741.0,0.0003331176610015311,4.4842762057898415e-05,0.00013580950794677804,0.03297992966092466,0.00036258576178243576,0.00010121652007354214,9635.864197530864,1.382716049382716,5.2,20012.94871794872,0
1736965,9.0,285550.0,36.0,71387.5,0.0,818.0,419.0,410.0,23.0,204.5,0.0,104.75,0.0,0.0028646471721239714,0.0013377692172999475,0.00030117317457538086,0.0,0.0014673437226405182,8.054631413062511e-05,31727.777777777777,45.55555555555556,22.72222222222222,1220.2991452991453,1
1737226,27.0,122484.0,42.0,13609.333333333334,0.0,25.0,332.0,174.0,56.0,2.7777777777777777,0.0,36.888888888888886,9061.0,0.00020410829169524182,0.00027758727670552886,0.0001224649750171451,0.07397700924202345,0.0027105581137128114,0.0004572025733973417,4536.444444444444,6.444444444444445,0.5952380952380952,979.872,0
1737548,44.0,131576.0,50.0,16447.0,0.0,159.0,143.0,46.0,7.0,19.875,0.0,17.875,8414.0,0.0012084270687663403,0.0003724083419468596,0.00015200340487626923,0.06394783243144646,0.001086824344865325,5.320119170669423e-05,2990.3636363636365,1.0454545454545454,3.18,996.7878787878788,0
1737585,33.0,300951.0,50.0,30095.1,0.0,263.0,217.0,38.0,252.0,26.3,0.0,21.7,76711.0,0.0008738964150310183,0.0001628172028004559,3.987360068582593e-05,0.25489531518419944,0.0007210476124020189,0.0008373456144023446,9119.727272727272,1.1515151515151516,5.26,575.4321223709369,0
1737636,2.0,14348.0,42.0,14348.0,0.0,5.0,48.0,6.0,3.0,5.0,0.0,48.0,0.0,0.00034848062447727905,0.0006272651240591023,0.0,0.0,0.003345413994981879,0.00020908837468636745,7174.0,3.0,0.11904761904761904,1594.2222222222222,0
1738146,9.0,38032.0,50.0,12677.333333333334,0.0,20.0,36.0,9.0,4.0,6.666666666666667,0.0,12.0,0.0,0.0005258729490954985,2.6293647454774927e-05,0.0003155237694572991,0.0,0.0009465713083718974,0.00010517458981909971,4225.777777777777,1.0,0.4,7606.4,0
1738239,17.0,35114.0,50.0,5016.285714285715,0.0,9.0,40.0,2.0,0.0,1.2857142857142858,0.0,5.714285714285714,6472.0,0.0002563080252890585,0.00011391467790624822,0.0,0.18431394885230962,0.0011391467790624822,0.0,2065.529411764706,0.11764705882352941,0.18,17557.0,0
1738292,19.0,129779.0,45.0,16222.375,0.0,93.0,178.0,33.0,26.0,11.625,0.0,22.25,13323.0,0.0007166028402129774,1.541081376802102e-05,0.0002928054615923994,0.10265913591567202,0.0013715624253538708,0.00020034057898427325,6830.473684210527,1.736842105263158,2.066666666666667,2237.5689655172414,0
1738319,68.0,198917.0,50.0,19891.7,434.0,107.0,215.0,23.0,94.0,10.7,0.0,21.5,12356.0,0.0005379127978000875,0.00010557167059627885,5.529944650281273e-05,0.06211636008988674,0.0010808528180095216,0.0004725589064785815,2925.25,0.3382352941176471,2.14,8648.565217391304,0
1738387,5.0,58110.0,50.0,19370.0,0.0,34.0,45.0,8.0,24.0,11.333333333333334,0.0,15.0,0.0,0.0005850972293925314,0.00013766993632765445,0.00012046119428669765,0.0,0.0007743933918430562,0.00041300980898296334,11622.0,1.6,0.68,5811.0,0
1738866,18.0,93106.0,34.0,10345.111111111111,0.0,164.0,103.0,28.0,1.0,18.22222222222222,0.1111111111111111,11.444444444444445,0.0,0.0017614332051640066,0.00013962580284836637,0.00020406848108607393,0.0,0.0011062659764139798,1.074044637295126e-05,5172.555555555556,1.5555555555555556,4.823529411764706,886.7238095238096,0
1739252,11.0,766477.0,50.0,85164.11111111111,0.0,4511.0,26.0,0.0,49.0,501.22222222222223,0.0,2.888888888888889,0.0,0.0058853690325998045,0.0,0.0,0.0,3.392143534639656e-05,6.392885892205506e-05,69679.72727272728,0.0,90.22,986.4568854568854,0
1739892,10.0,391842.0,48.0,78368.4,0.0,355.0,94.0,79.0,3.0,71.0,0.0,18.8,0.0,0.0009059774092618964,5.104098080348712e-05,0.00017864343281220492,0.0,0.00023989260977638947,7.656147120523068e-06,39184.2,7.9,7.395833333333333,195921.0,0
1740007,6.0,324616.0,41.0,108205.33333333333,0.0,777.0,136.0,96.0,68.0,259.0,0.0,45.333333333333336,0.0,0.002393597358109274,0.0003912314858170885,6.161125760899031e-05,0.0,0.0004189565517411341,0.00020947827587056706,54102.666666666664,16.0,18.951219512195124,0.0,1
1740407,58.0,163181.0,50.0,16318.1,0.0,168.0,235.0,93.0,48.0,16.8,0.1,23.5,13890.0,0.0010295316243925457,0.0007476360605707772,0.00034930537256175657,0.08512020394531226,0.0014401186412633825,0.0002941518926835845,2813.4655172413795,1.603448275862069,3.36,2435.5373134328356,0
1740412,4.0,16698.0,50.0,8349.0,0.0,6.0,29.0,4.0,0.0,3.0,0.0,14.5,0.0,0.00035932446999640676,0.0,0.00047909929332854237,0.0,0.001736734938315966,0.0,4174.5,1.0,0.12,2385.4285714285716,0
1740449,45.0,142187.0,50.0,20312.428571428572,0.0,233.0,134.0,30.0,49.0,33.285714285714285,0.0,19.142857142857142,7857.0,0.001638687081097428,0.00014769282705169953,0.0001758247941091661,0.05525821629262872,0.0009424208964251303,0.00034461659645396555,3159.711111111111,0.6666666666666666,4.66,6182.04347826087,0
1740628,20.0,130403.0,50.0,16300.375,0.0,65.0,138.0,57.0,30.0,8.125,0.0,17.25,309.0,0.0004984547901505334,0.00020705045129329846,0.00034508408548883075,0.0023695773870233048,0.0010582578621657478,0.00023005605699255385,6520.15,2.85,1.3,579.5688888888889,0
1740986,57.0,279900.0,42.0,27990.0,0.0,628.0,331.0,134.0,81.0,62.8,0.0,33.1,4768.0,0.0022436584494462306,0.00012147195426938193,0.0005001786352268668,0.017034655234012146,0.0011825652018578063,0.0002893890675241158,4910.526315789473,2.3508771929824563,14.952380952380953,7775.0,0
1740988,9.0,286887.0,45.0,95629.0,0.0,188.0,446.0,448.0,3.0,62.666666666666664,0.0,148.66666666666666,0.0,0.0006553102789600086,1.742846486595768e-05,6.971385946383071e-05,0.0,0.0015546190660434248,1.0457078919574606e-05,31876.333333333332,49.77777777777778,4.177777777777778,0.0,1
1741241,2.0,13660.0,33.0,6830.0,0.0,17.0,11.0,9.0,0.0,8.5,0.0,5.5,5742.0,0.0012445095168374816,0.0,0.0008052708638360175,0.42035139092240115,0.0008052708638360175,0.0,6830.0,4.5,0.5151515151515151,0.0,0
1741335,12.0,803110.0,50.0,80311.0,0.0,9811.0,293.0,188.0,70.0,981.1,0.0,29.3,0.0,0.01221625929200234,0.0,0.0002452964102053268,0.0,0.0003648317167013236,8.716116098666435e-05,66925.83333333333,15.666666666666666,196.22,547.4505794137696,0
1741400,4.0,16631.0,50.0,4157.75,0.0,6.0,11.0,5.0,17.0,1.5,0.0,2.75,1457.0,0.00036077205219169024,0.0,0.0004209007275569719,0.08760748000721544,0.0006614154290180988,0.001022187481209789,4157.75,1.25,0.12,593.9642857142857,0
1741561,15.0,126126.0,27.0,21021.0,0.0,72.0,119.0,24.0,18.0,12.0,0.0,19.833333333333332,7540.0,0.0005708577137148566,3.1714317428603146e-05,0.00015064300778586492,0.059781488352916926,0.0009435009435009435,0.00014271442842871414,8408.4,1.6,2.6666666666666665,1087.2931034482758,0
1741610,10.0,319028.0,42.0,79757.0,0.0,1503.0,213.0,208.0,4.0,375.75,0.0,53.25,0.0,0.004711185225121306,0.00033852827964943517,0.00013791892874606617,0.0,0.0006676529959752749,1.2538084431460561e-05,31902.8,20.8,35.785714285714285,0.0,1
1741701,78.0,279803.0,50.0,31089.222222222223,0.0,238.0,247.0,35.0,72.0,26.444444444444443,0.0,27.444444444444443,21324.0,0.0008505984567713713,2.8591544765424246e-05,0.0001751232116882235,0.07621076257223833,0.0008827639446324735,0.0002573239028888182,3587.2179487179487,0.44871794871794873,4.76,1326.0805687203792,0
1741780,10.0,71366.0,48.0,11894.333333333334,0.0,110.0,143.0,45.0,5.0,18.333333333333332,0.16666666666666666,23.833333333333332,9743.0,0.0015413502227951685,0.00015413502227951687,0.000798699660902951,0.1365215929153939,0.002003755289633719,7.006137376341675e-05,7136.6,4.5,2.2916666666666665,2039.0285714285715,0
1741873,8.0,375873.0,50.0,75174.6,0.0,1611.0,60.0,35.0,179.0,322.2,0.0,12.0,0.0,0.004286022140457016,0.0,0.0001569679120341179,0.0,0.00015962838511944194,0.0004762246822730018,46984.125,4.375,32.22,0.0,0
1742202,13.0,17614.0,50.0,4403.5,0.0,12.0,37.0,6.0,31.0,3.0,0.0,9.25,0.0,0.0006812762575224253,0.0002838651073010106,0.00011354604292040422,0.0,0.002100601794027478,0.0017599636652662655,1354.923076923077,0.46153846153846156,0.24,17614.0,0
1742283,39.0,97876.0,50.0,9787.6,0.0,72.0,181.0,57.0,90.0,7.2,0.0,18.1,0.0,0.0007356246679471985,0.0005210674731292656,0.0003984633618047325,0.0,0.0018492786791450408,0.0009195308349339981,2509.641025641026,1.4615384615384615,1.44,4893.8,0
1742848,11.0,20303.0,50.0,10151.5,0.0,13.0,23.0,5.0,0.0,6.5,0.0,11.5,18284.0,0.0006402994631335271,0.00014776141456927547,9.850760971285031e-05,0.9005565679948776,0.0011328375116977786,0.0,1845.7272727272727,0.45454545454545453,0.26,6767.666666666667,0
1742865,21.0,180391.0,50.0,22548.875,0.0,100.0,574.0,394.0,52.0,12.5,0.0,71.75,11042.0,0.0005543513811664661,0.0009645714032296512,0.000687395712646418,0.061211479508401195,0.003181976927895516,0.00028826271820656243,8590.047619047618,18.761904761904763,2.0,8199.59090909091,0
1743233,12.0,275249.0,41.0,91749.66666666667,0.0,536.0,78.0,74.0,2.0,178.66666666666666,0.0,26.0,0.0,0.0019473276923803538,0.00026884747991818317,5.08630367412779e-05,0.0,0.00028337977612997685,7.266148105896843e-06,22937.416666666668,6.166666666666667,13.073170731707316,0.0,1
1743619,11.0,32419.0,33.0,6483.8,0.0,30.0,52.0,23.0,33.0,6.0,0.0,10.4,6543.0,0.000925383262901385,0.0002159227613436565,0.00061692217526759,0.20182608963879206,0.001603997655695734,0.0010179215891915235,2947.181818181818,2.090909090909091,0.9090909090909091,0.0,0
1743650,26.0,108535.0,50.0,13566.875,0.0,239.0,175.0,64.0,15.0,29.875,0.25,21.875,14234.0,0.0022020546367531213,0.000764730271341042,0.00021191320772101166,0.1311466347261252,0.0016123831022250886,0.0001382042659050076,4174.423076923077,2.4615384615384617,4.78,5426.75,0
1743812,13.0,93446.0,38.0,15574.333333333334,0.0,109.0,151.0,85.0,11.0,18.166666666666668,0.5,25.166666666666668,9993.0,0.001166449072191426,0.0010059285576696701,0.0002675341908695931,0.10693876677439376,0.0016159065128523425,0.00011771504398262098,7188.153846153846,6.538461538461538,2.8684210526315788,3460.962962962963,0
1743923,16.0,43692.0,13.0,14564.0,0.0,23.0,35.0,8.0,15.0,7.666666666666667,0.0,11.666666666666666,3264.0,0.0005264121578320974,0.0,0.0001602123958619427,0.07470475144191156,0.0008010619793097134,0.00034331227684702005,2730.75,0.5,1.7692307692307692,1092.3,0
1744109,9.0,28352.0,50.0,7088.0,0.0,5.0,34.0,2.0,0.0,1.25,0.0,8.5,0.0,0.00017635440180586908,3.527088036117381e-05,7.054176072234762e-05,0.0,0.0011992099322799096,0.0,3150.222222222222,0.2222222222222222,0.1,2025.142857142857,0
1744223,20.0,81022.0,22.0,11574.57142857143,0.0,61.0,69.0,21.0,22.0,8.714285714285714,0.0,9.857142857142858,7144.0,0.0007528819333020661,0.0,0.00028387351583520525,0.08817358248376984,0.0008516205475056158,0.00027153118905976154,4051.1,1.05,2.772727272727273,1174.231884057971,0
1744268,52.0,82655.0,50.0,8265.5,0.0,120.0,95.0,21.0,36.0,12.0,0.1,9.5,0.0,0.0014518177968664934,9.678785312443288e-05,0.00018147722460831167,0.0,0.0011493557558526406,0.000435545339059948,1589.5192307692307,0.40384615384615385,2.4,1836.7777777777778,0
1744861,52.0,111292.0,50.0,13911.5,0.0,74.0,99.0,7.0,38.0,9.25,0.0,12.375,353.0,0.0006649175142867412,5.391223088811415e-05,1.7970743629371384e-05,0.003171836250584049,0.0008895518096538835,0.0003414441289580563,2140.230769230769,0.1346153846153846,1.48,7419.466666666666,0
1744972,7.0,30250.0,13.0,7562.5,0.0,30.0,21.0,6.0,8.0,7.5,0.0,5.25,0.0,0.0009917355371900827,0.0,0.0001322314049586777,0.0,0.0006942148760330578,0.0002644628099173554,4321.428571428572,0.8571428571428571,2.3076923076923075,617.3469387755102,0
1745421,1446.0,115454.0,10.0,11545.4,0.0,0.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004703171826008627,79.84370677731674,0.0,0.0,0.0,0
1745425,38.0,167037.0,37.0,16703.7,0.0,262.0,358.0,105.0,85.0,26.2,0.4,35.8,20545.0,0.0015685147602028293,0.00026940139011117297,0.00011973395116052132,0.12299670132964553,0.0021432377257733317,0.0005088692924322156,4395.710526315789,2.763157894736842,7.081081081081081,6424.5,0
1745785,5.0,200286.0,35.0,50071.5,0.0,137.0,4.0,0.0,2.0,34.25,0.0,1.0,0.0,0.0006840218487562785,0.0,0.0,0.0,1.9971440839599372e-05,9.985720419799686e-06,40057.2,0.0,3.914285714285714,239.57655502392345,0
1745933,101.0,344080.0,50.0,34408.0,0.0,106.0,344.0,85.0,143.0,10.6,0.3,34.4,78105.0,0.0003080678911880958,9.00953266682167e-05,0.00022669146710067425,0.2269966286910021,0.0009997674959311789,0.00041560102301790283,3406.732673267327,0.8415841584158416,2.12,14960.0,0
1746014,3.0,15931.0,25.0,5310.333333333333,0.0,43.0,12.0,3.0,0.0,14.333333333333334,0.0,4.0,0.0,0.002699140041428661,0.0,0.0003138534931893792,0.0,0.00075324838365451,0.0,5310.333333333333,1.0,1.72,3982.75,0
1746144,7.0,16020.0,30.0,5340.0,0.0,51.0,3.0,3.0,1.0,17.0,0.0,1.0,0.0,0.003183520599250936,0.0,0.00018726591760299626,0.0,0.00018726591760299626,6.242197253433208e-05,2288.5714285714284,0.42857142857142855,1.7,0.0,0
1746370,1.0,15539.0,30.0,15539.0,0.0,51.0,15.0,5.0,3.0,51.0,1.0,15.0,0.0,0.0032820644829139583,0.0,0.00032177102773666257,0.0,0.0009653130832099878,0.00019306261664199756,15539.0,5.0,1.7,1942.375,0
1746413,3.0,19780.0,47.0,9890.0,0.0,108.0,25.0,1.0,2.0,54.0,0.0,12.5,0.0,0.005460060667340748,0.0,0.0,0.0,0.0012639029322548028,0.00010111223458038423,6593.333333333333,0.3333333333333333,2.297872340425532,4945.0,0
1746443,31.0,87581.0,50.0,14596.833333333334,0.0,80.0,113.0,37.0,49.0,13.333333333333334,0.0,18.833333333333332,0.0,0.0009134401297084985,0.000548064077825099,0.00012559801783491853,0.0,0.001290234183213254,0.0005594820794464553,2825.1935483870966,1.1935483870967742,1.6,1368.453125,0
1746906,35.0,147066.0,50.0,16340.666666666666,0.0,109.0,191.0,48.0,5.0,12.11111111111111,0.0,21.22222222222222,701.0,0.0007411638312050372,0.0004759767723335101,0.00018359104075721104,0.004766567391511294,0.0012987366216528633,3.399834088096501e-05,4201.885714285714,1.3714285714285714,2.18,1043.0212765957447,0
1746996,91.0,168378.0,50.0,16837.8,0.0,157.0,252.0,109.0,58.0,15.7,0.0,25.2,2972.0,0.0009324258513582535,0.0008967917423891482,0.0002019266174915963,0.017650761976030122,0.0014966325767024195,0.0003444630533680172,1850.3076923076924,1.1978021978021978,3.14,2004.5,0
1747100,74.0,145088.0,50.0,14508.8,0.0,152.0,167.0,18.0,54.0,15.2,0.0,16.7,3316.0,0.0010476400529333921,5.513895015438906e-05,0.0001516321129245699,0.022855094838994266,0.0011510255844728715,0.0003721879135421262,1960.6486486486488,0.24324324324324326,3.04,2960.9795918367345,0
1747285,10.0,212160.0,42.0,35360.0,0.0,25.0,21.0,18.0,4.0,4.166666666666667,0.0,3.5,0.0,0.00011783559577677225,0.00011312217194570136,9.42684766214178e-06,0.0,9.898190045248869e-05,1.885369532428356e-05,21216.0,1.8,0.5952380952380952,0.0,0
1747417,28.0,222849.0,42.0,22284.9,0.0,735.0,289.0,29.0,122.0,73.5,0.6,28.9,25491.0,0.0032981974341370164,7.62848386126929e-05,8.974686895610929e-05,0.1143868718280091,0.0012968422564157793,0.0005474559006322667,7958.892857142857,1.0357142857142858,17.5,10611.857142857143,0
1747607,47.0,136058.0,50.0,15117.555555555555,0.0,282.0,169.0,27.0,39.0,31.333333333333332,0.0,18.77777777777778,3434.0,0.002072645489423628,0.00020579458760234607,9.554748710108924e-05,0.025239236208087726,0.0012421173323141602,0.0002866424613032677,2894.851063829787,0.574468085106383,5.64,5915.565217391304,0
1747833,4.0,34845.0,19.0,11615.0,0.0,84.0,40.0,7.0,1.0,28.0,0.0,13.333333333333334,313.0,0.002410675850193715,0.0,0.0002008896541828096,0.0089826373941742,0.0011479408810446262,2.8698522026115655e-05,8711.25,1.75,4.421052631578948,366.7894736842105,0
1748166,11.0,39571.0,50.0,13190.333333333334,0.0,36.0,28.0,5.0,15.0,12.0,0.0,9.333333333333334,0.0,0.0009097571453842461,0.00027798134997851964,0.00010108412726491623,0.0,0.0007075888908544136,0.00037906547724343584,3597.3636363636365,0.45454545454545453,0.72,6595.166666666667,0
1748169,4.0,24029.0,28.0,6007.25,0.0,43.0,45.0,4.0,15.0,10.75,0.0,11.25,3636.0,0.0017895043489117317,4.161638020724957e-05,0.0001248491406217487,0.15131715843355945,0.0018727371093262308,0.0006242457031087436,6007.25,1.0,1.5357142857142858,1264.6842105263158,0
1748257,12.0,784309.0,47.0,78430.9,0.0,5284.0,377.0,206.0,86.0,528.4,0.0,37.7,0.0,0.0067371405912720625,0.00010327562223562396,0.00020655124447124793,0.0,0.0004806778960843239,0.00010965066064523038,65359.083333333336,17.166666666666668,112.42553191489361,0.0,0
1748274,18.0,226584.0,10.0,75528.0,0.0,262.0,58.0,0.0,14.0,87.33333333333333,0.0,19.333333333333332,0.0,0.0011563040638350457,0.0,0.0,0.0,0.0002559757087879109,6.178724005225436e-05,12588.0,0.0,26.2,0.0,1
1748486,30.0,37155.0,50.0,12385.0,0.0,74.0,43.0,3.0,1.0,24.666666666666668,0.0,14.333333333333334,142.0,0.0019916565738124074,5.3828556048983984e-05,5.3828556048983984e-05,0.003821827479477863,0.0011573139550531558,2.6914278024491992e-05,1238.5,0.1,1.48,9288.75,0
1748586,67.0,323719.0,50.0,32371.9,0.0,521.0,704.0,218.0,99.0,52.1,0.0,70.4,28269.0,0.0016094205159412948,0.0008525912905946206,0.0005714832926087131,0.08732573620949033,0.002174725610792076,0.0003058207890176357,4831.626865671642,3.253731343283582,10.42,815.4130982367758,0
1748624,6.0,325524.0,46.0,108508.0,0.0,2345.0,56.0,46.0,6.0,781.6666666666666,0.0,18.666666666666668,0.0,0.007203769921726201,0.00017203032648898392,1.5359850579373563e-05,0.0,0.00017203032648898392,1.8431820695248275e-05,54254.0,7.666666666666667,50.97826086956522,922.1643059490085,1
1748701,8.0,330030.0,50.0,66006.0,0.0,1475.0,19.0,10.0,8.0,295.0,0.0,3.8,0.0,0.004469290670545102,0.0,3.0300275732509167e-05,0.0,5.757052389176742e-05,2.4240220586007334e-05,41253.75,1.25,29.5,330030.0,0
1748884,4.0,281291.0,19.0,93763.66666666667,0.0,1.0,45.0,20.0,3.0,0.3333333333333333,0.0,15.0,0.0,3.55503731011657e-06,1.7775186550582848e-05,4.9770522341631977e-05,0.0,0.00015997667895524564,1.0665111930349709e-05,70322.75,5.0,0.05263157894736842,0.0,1
1748918,7.0,34560.0,37.0,6912.0,0.0,19.0,28.0,0.0,28.0,3.8,0.0,5.6,4806.0,0.0005497685185185186,0.0,0.0,0.1390625,0.0008101851851851852,0.0008101851851851852,4937.142857142857,0.0,0.5135135135135135,0.0,0
1748995,9.0,319928.0,23.0,79982.0,0.0,1.0,7.0,1.0,0.0,0.25,0.0,1.75,0.0,3.1257032832387288e-06,0.0,3.1257032832387288e-06,0.0,2.1879922982671102e-05,0.0,35547.555555555555,0.1111111111111111,0.043478260869565216,0.0,1
1749080,11.0,846596.0,50.0,84659.6,0.0,7949.0,32.0,11.0,70.0,794.9,0.0,3.2,0.0,0.009389366356562043,0.0,1.181200950630525e-06,0.0,3.77984304201768e-05,8.268406654413676e-05,76963.27272727272,1.0,158.98,0.0,0
1749510,6.0,49583.0,31.0,8263.833333333334,0.0,6.0,59.0,11.0,11.0,1.0,0.16666666666666666,9.833333333333334,0.0,0.00012100921686868483,8.06728112457899e-05,0.00018151382530302723,0.0,0.0011899239658754008,0.00022185023092592218,8263.833333333334,1.8333333333333333,0.1935483870967742,972.2156862745098,0
1749520,4.0,11800.0,17.0,3933.3333333333335,0.0,6.0,8.0,0.0,0.0,2.0,0.0,2.6666666666666665,225.0,0.0005084745762711864,0.0,0.0,0.019067796610169493,0.0006779661016949153,0.0,2950.0,0.0,0.35294117647058826,0.0,0
1749689,72.0,82731.0,22.0,9192.333333333334,0.0,45.0,97.0,13.0,21.0,5.0,0.0,10.777777777777779,209.0,0.000543931537150524,0.0,0.00016922314489127414,0.002526259805876878,0.001172474646746685,0.0002538347173369112,1149.0416666666667,0.18055555555555555,2.0454545454545454,661.848,0
1749693,126.0,376200.0,50.0,37620.0,0.0,404.0,643.0,156.0,396.0,40.4,0.3,64.3,24435.0,0.0010738968633705475,0.00035353535353535354,0.00020467836257309941,0.06495215311004784,0.001709197235513025,0.0010526315789473684,2985.714285714286,1.2380952380952381,8.08,2630.769230769231,0
1749799,23.0,74084.0,50.0,12347.333333333334,203.0,47.0,178.0,30.0,28.0,7.833333333333333,0.0,29.666666666666668,0.0,0.0006344149883915555,0.00039144754602883213,0.00014848010366610875,0.0,0.002402678041142487,0.0003779493547864586,3221.0434782608695,1.3043478260869565,0.94,1058.3428571428572,0
1749830,79.0,256992.0,50.0,28554.666666666668,158.0,263.0,259.0,44.0,30.0,29.22222222222222,0.0,28.77777777777778,30022.0,0.0010233781596314282,0.0001789938986427593,0.00014397335325613247,0.11682075706636783,0.0010078134727929274,0.00011673515128875607,3253.0632911392404,0.5569620253164557,5.26,8566.4,0
1750029,39.0,205295.0,50.0,20529.5,0.0,364.0,288.0,123.0,42.0,36.4,0.1,28.8,26144.0,0.0017730582819844615,0.0006722034145985046,0.00023868092257483135,0.12734844979176307,0.0014028593000316618,0.000204583647921284,5263.974358974359,3.1538461538461537,7.28,5007.195121951219,0
1750258,4.0,26652.0,22.0,6663.0,0.0,22.0,36.0,19.0,1.0,5.5,0.0,9.0,2240.0,0.0008254539996998349,7.504127269998499e-05,0.0008629746360498274,0.08404622542398318,0.0013507429085997298,3.7520636349992496e-05,6663.0,4.75,1.0,1903.7142857142858,0
1750259,182.0,387307.0,50.0,38730.7,0.0,369.0,822.0,239.0,126.0,36.9,0.0,82.2,20870.0,0.0009527325868109794,0.0006997033361132125,0.00028659435538216455,0.05388490267410607,0.002122347388505759,0.0003253233223257003,2128.0604395604396,1.3131868131868132,7.38,1000.7932816537468,0
1750925,34.0,128912.0,30.0,12891.2,0.0,42.0,203.0,32.0,127.0,4.2,0.0,20.3,7202.0,0.00032580364900086883,5.4300608166811465e-05,0.00021720243266724586,0.055867568573910883,0.0015747176368375326,0.0009851681767407223,3791.529411764706,0.9411764705882353,1.4,1841.6,0
1751125,27.0,84928.0,50.0,10616.0,0.0,59.0,68.0,32.0,17.0,7.375,0.0,8.5,8617.0,0.0006947061039939713,0.0003532403918613414,0.00015307083647324792,0.10146241522230595,0.0008006782215523738,0.00020016955538809344,3145.4814814814813,1.1851851851851851,1.18,14154.666666666666,0
1751222,4.0,364244.0,37.0,121414.66666666667,0.0,960.0,149.0,122.0,3.0,320.0,0.0,49.666666666666664,0.0,0.002635595919218985,0.0001729609821987459,0.0002608141795060454,0.0,0.00040906644996211334,8.236237247559328e-06,91061.0,30.5,25.945945945945947,903.8312655086849,1
1751724,67.0,246766.0,50.0,24676.6,0.0,242.0,323.0,69.0,46.0,24.2,0.1,32.3,10439.0,0.0009806861561155102,0.00017830657383918367,0.00019046384023730983,0.04230323464334633,0.0013089323488649166,0.0001864114181046011,3683.0746268656717,1.0298507462686568,4.84,1394.1581920903955,0
1751745,4.0,21328.0,20.0,5332.0,0.0,21.0,18.0,5.0,4.0,5.25,0.0,4.5,0.0,0.0009846211552888221,0.0,0.00023443360840210052,0.0,0.0008439609902475618,0.00018754688672168043,5332.0,1.25,1.05,1640.6153846153845,0
1751762,24.0,205946.0,44.0,22882.88888888889,0.0,45.0,280.0,65.0,30.0,5.0,1.0,31.11111111111111,5828.0,0.00021850387965777437,0.00020879259611742885,0.00023792644673846543,0.028298680236566866,0.0013595796956483738,0.0001456692531051829,8581.083333333334,2.7083333333333335,1.0227272727272727,1337.3116883116884,0
1752381,8.0,66754.0,20.0,16688.5,0.0,20.0,13.0,6.0,14.0,5.0,0.0,3.25,0.0,0.00029960751415645506,0.0,0.00010486262995475927,0.0,0.00019474488420169578,0.00020972525990951854,8344.25,0.75,1.0,356.9732620320856,0
1752398,32.0,52807.0,48.0,8801.166666666666,0.0,70.0,50.0,6.0,11.0,11.666666666666666,0.16666666666666666,8.333333333333334,41.0,0.0013255818357414736,0.00011362130020641203,3.7873766735470675e-05,0.0007764122180771489,0.000946844168386767,0.00020830571704508872,1650.21875,0.1875,1.4583333333333333,5280.7,0
